locale,segment_hash,source_text,translated_text,occurrences,sample_locations
it-CH,471d1beb77d20f296f2b3abbaff20f01cb63cacf3e166b1e8e22904e737c070b,Solve for x: 5x +12 = 12,Solve for x: 5x +12 = 12,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_2d2dc04c2f:stem
it-CH,622f61463d4d705ebbdff678b256970be02a73ab6af2e0422aa7ac90842ab863,Solve for x: 5x +12 = 22,Solve for x: 5x +12 = 22,3,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_b88e61d88b:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_c0ee2ed76f:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_7c41b92bb9:stem
it-CH,3f02d585442887a645c4413e0780dcefb7d40a7c179ceda482c0353bd30ca3e7,Solve for x: 5x +12 = 27,Solve for x: 5x +12 = 27,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_5acecbdb09:stem
it-CH,ba144abc8078d3151aafe901833212ebc9cdd8de8711b44f1006cd4df89170a5,Solve for x: 5x +12 = 32,Solve for x: 5x +12 = 32,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_5acf7b67c8:stem
it-CH,e06b01707464de5702cf4ea9257597940ccb8e9ef359d8efc001d2b10ede9620,Solve for x: 5x +12 = 42,Solve for x: 5x +12 = 42,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_d460560f8a:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_466c211447:stem
it-CH,5cc48752a5eb930378d002a1514fcc38027217f4f1559f20c1c3178a75eeef9f,Solve for x: 5x +12 = 52,Solve for x: 5x +12 = 52,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_ec76b9a0b0:stem
it-CH,0fb7fe5956f291a7d1255f725cb01d19767185107de1ce6baef24c1174eaa9a0,Solve for x: 5x +12 = 62,Solve for x: 5x +12 = 62,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_55e64f6e5a:stem
it-CH,c6a7eb2f536481c36c02a0d7fac2a9846d4484ae6c382a6bf498db39cbe777e7,Solve for x: 5x +12 = 7,Solve for x: 5x +12 = 7,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fa7736f9f0:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_5cdb8c74f0:stem
it-CH,8dfe88f679e451eea2872a7eb8603ddb4eb4a0d8e50552485dbd8c5f6cc14c1f,Solve for x: 5x +2 = -13,Solve for x: 5x +2 = -13,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_b8b79015d1:stem
it-CH,461320875e8f76b59f4b7d06abee1e6f9fe22d0b21158bddb1e505db05861101,Solve for x: 5x +2 = -18,Solve for x: 5x +2 = -18,3,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_cffe0be52f:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_f0e1caa3d8:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_c4e72a21bc:stem
it-CH,01de5da23e15daad6ea5a02b0a66229bd2008c70842c4ae9a8a06d70b6310381,Solve for x: 5x +2 = -23,Solve for x: 5x +2 = -23,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fdac5928f5:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_85a764e8a2:stem
it-CH,92329f3a2e390cd310950437d1a5678056cbeca92a3a009555b9f9dff71b79ba,Solve for x: 5x +2 = -28,Solve for x: 5x +2 = -28,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_47f9fce388:stem
it-CH,b9291e215675db74ba1423384e034cbc3b1ca2b47cc2f21dce08700d00768d20,Solve for x: 5x +2 = -8,Solve for x: 5x +2 = -8,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fc7419c91e:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_865d95815a:stem
it-CH,d896587f49956e4b40792c1a7b2a6a933de3a49cb7a777e80b1d0beeef7e50ca,Solve for x: 5x +2 = 22,Solve for x: 5x +2 = 22,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_329f1e59d1:stem
it-CH,a029e283685668375f4ed7932fe1e7dcb1382212b89f45951bb250570336901e,Solve for x: 5x +2 = 27,Solve for x: 5x +2 = 27,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_b07cd25290:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3008aec2dc:stem
it-CH,c9f3bc63b2b7d6e45777df860ee573cd401ec9a7081ba850b05282a764709603,Solve for x: 5x +2 = 32,Solve for x: 5x +2 = 32,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_64e9aeb4d0:stem
it-CH,4a5f39332ccb73ead79c1163abf7be4bb858b2051d7a3c6fdf77f22698ae0eec,Solve for x: 5x +2 = 37,Solve for x: 5x +2 = 37,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_c2815a69eb:stem
it-CH,20680be6988c5182e55c3ff47439893c40eceed8006b2ef8b4c250bd950dc00b,Solve for x: 5x +3 = -12,Solve for x: 5x +3 = -12,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_06a1f17744:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fea1c3be1d:stem
it-CH,6d134eecb45dec16418a2a7b65d520ebe243d4e0b7ad43b4facdaf973a8d7664,Solve for x: 5x +3 = -17,Solve for x: 5x +3 = -17,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a64ff079db:stem
it-CH,af4b38c3b8edce5386242c3e82336dfcb299efdf79f631c386df590b74ec5032,Solve for x: 5x +3 = -2,Solve for x: 5x +3 = -2,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_68bc6eb138:stem
it-CH,dedd15ef369a96491a0fa133cdb4d94270fb04ca293741c8a1c7c1071dcc0214,Solve for x: 5x +3 = -22,Solve for x: 5x +3 = -22,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a85939cf26:stem
it-CH,3fdcfd6f56f741230c9f0538d0d4bd19606b49fea1514233bf153cbc15333d11,Solve for x: 5x +3 = -7,Solve for x: 5x +3 = -7,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_53b2afe561:stem
it-CH,5d6f717b33f57bdae73cf577250e6440dbed12be034a7ff16a6680d00f77ac63,Solve for x: 5x +3 = 13,Solve for x: 5x +3 = 13,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_476baf61cf:stem
it-CH,c10a467f4cee1f88068c404c7b911383d68ece8ad6b00a4df7aa373ef7fd7c36,Solve for x: 5x +3 = 18,Solve for x: 5x +3 = 18,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_0a9fb957d2:stem
it-CH,02edd2452286b3f674b3f5a7b99352f98a0dc1d9486b6cd075c79303bc89181f,Solve for x: 5x +3 = 23,Solve for x: 5x +3 = 23,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_2a0585533c:stem
it-CH,8599979fa0eef10e6d5af84a50a442da294040f7e1c6c46e79b2d0c60ac32495,Solve for x: 5x +3 = 3,Solve for x: 5x +3 = 3,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_4728ec5ac4:stem
it-CH,31efbb7ec68688265e2f0d922fe0a5042f95e6d65ef57251fe16ad1b79558d17,Solve for x: 5x +3 = 33,Solve for x: 5x +3 = 33,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_98bc1f8308:stem
it-CH,3db7251b8ab733804950a7dfc5d7fe7af61d75e6a43498b3e0e49f0b79ccea38,Solve for x: 5x +3 = 38,Solve for x: 5x +3 = 38,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3009e9a80c:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_8bf42a4f97:stem
it-CH,b0ab5dfa5dc39a55af7bfe28d0dfe4bb5dd386d0f47bc3a1a2cb0299d1fed9c3,Solve for x: 5x +3 = 43,Solve for x: 5x +3 = 43,4,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_ed70f08bba:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3c4f7074ff:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_e5445e70cc:stem
it-CH,2dfd8ae39fdd9f193831dda2e15e8fd400ec9c338f409f362694f1d231610cdf,Solve for x: 5x +3 = 48,Solve for x: 5x +3 = 48,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3c1aee9116:stem
it-CH,83a6e08dd6b2c56e39971bf9fdd8fd68fbbf7cd1ff514b4a2ab52289248667f3,Solve for x: 5x +3 = 58,Solve for x: 5x +3 = 58,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_557a3a5bb1:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_61721166ba:stem
it-CH,a3622e4d23273f8462393c41db7924961f9a70b49c3a42ae9f6cd8328ace5268,Solve for x: 5x +4 = -1,Solve for x: 5x +4 = -1,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_e18bffe1f2:stem
it-CH,1220b30cd89a4fc1b105c43f8a013aba7c8c3a95c500bb98adaafc59e29e3ad7,Solve for x: 5x +4 = -21,Solve for x: 5x +4 = -21,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fb55a83896:stem
it-CH,c97478c8145b57209d10e944c6518682fc8e7c47cf3ad4dfe9942db588a6b24d,Solve for x: 5x +4 = -26,Solve for x: 5x +4 = -26,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a286411684:stem
it-CH,876fdb461fa52e8fe658fd06c318be3541f470b2dee5fd6a78e65c7c7bfdc3e7,Solve for x: 5x +4 = -6,Solve for x: 5x +4 = -6,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_15461f270f:stem
it-CH,0ec9f478f986d2bfa05779f6efcca9929df1c53c73277f7d72fb5e03199646dc,Solve for x: 5x +4 = 14,Solve for x: 5x +4 = 14,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_346ba7efba:stem
it-CH,5403c3cbf00cf806b19f081dcb40c430c7a92c421f1bb15fa235b845113caffb,Solve for x: 5x +4 = 19,Solve for x: 5x +4 = 19,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_e83aefb5c3:stem
it-CH,a8307b772e4a20559a6ccee1104c93b04289d7cccca39bcc5f1af4abb180c085,Solve for x: 5x +4 = 29,Solve for x: 5x +4 = 29,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_1c5836b8fa:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_7da57387df:stem
it-CH,cc4c4f92ea960160186721bcf9f083f3699975341520415e7ccc90e7c9ae9ec4,Solve for x: 5x +4 = 39,Solve for x: 5x +4 = 39,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_9b5e922b93:stem
it-CH,4f75c194969b1f5ac2dc39bfab5189bb67e959e331f31d1e6cfe751340ca2589,Solve for x: 5x +4 = 4,Solve for x: 5x +4 = 4,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_56dbdd0cce:stem
it-CH,c55ea9503e519da0d7bf86a61e9de634058f1fc5297b7f21a12a9bb363b2b768,Solve for x: 5x +4 = 44,Solve for x: 5x +4 = 44,3,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_0a833576c6:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_565d428f65:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3b539a4e7e:stem
it-CH,3685b4ce8e5348a53c94136f030cc65c1c71b1c4083867a197d0e0aec95e4304,Solve for x: 5x +4 = 49,Solve for x: 5x +4 = 49,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_7160e11e4f:stem
it-CH,83328d6b8f8880298e32e43e0b5da37592a46b27235f48b9133d04ced9b7e850,Solve for x: 5x +4 = 54,Solve for x: 5x +4 = 54,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_2277f447f6:stem
it-CH,5081bd91ccbdca433f2f3fa1b1164e328a24b5958f4e3318d5f7c94f889b8e1e,Solve for x: 5x +4 = 64,Solve for x: 5x +4 = 64,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_b161968b3c:stem
it-CH,9cc690de592c834f53bcbceb10e8ca36aac7d7be7f8ece9a968bb831e4bab56a,Solve for x: 5x +5 = -15,Solve for x: 5x +5 = -15,3,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_3f63945735:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_d83915b053:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_d11cf3eeba:stem
it-CH,5ff453fe225ee070b5a02273291a877d8b759c6ebceb8fda81c225e43896cc91,Solve for x: 5x +5 = -20,Solve for x: 5x +5 = -20,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fb7a8db37f:stem
it-CH,f6d9341ac7940815f704be3ed64cbd0932e8c854f861a1b99485edb1b2a020c0,Solve for x: 5x +5 = -30,Solve for x: 5x +5 = -30,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_2d3303ec85:stem
it-CH,d4f8051cb58e21ae025680b14c28756a2edfaccb176a5572c0e5a698ecd2c8f7,Solve for x: 5x +5 = -5,Solve for x: 5x +5 = -5,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_f7791f610f:stem
it-CH,69bb768700466d2a245360c0e098f051103d62918903aaaf4270c209ecc4184d,Solve for x: 5x +5 = 0,Solve for x: 5x +5 = 0,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_361edab802:stem
it-CH,0c93796aa6bc152be2604609e925be27b982e3f34bad9b9010479cd573044661,Solve for x: 5x +5 = 10,Solve for x: 5x +5 = 10,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_f9a9d25f98:stem
it-CH,80401bb907237b48daf71df80a854a1f082a6d2b14db4d3f7f4b2fbcba2606bd,Solve for x: 5x +5 = 20,Solve for x: 5x +5 = 20,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_b42ace0d13:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_9c1c9fabb1:stem
it-CH,07251c1c3726d5fe9cb4ed00e9743e18942d92203e793c490cb34ea2dd4cc4f6,Solve for x: 5x +5 = 40,Solve for x: 5x +5 = 40,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_718eaa9e28:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_f0bd1d54c9:stem
it-CH,2d35d06e07b2edd55c14972b5d4f66c9e840b4e0d6f601b470aea9245de0d1cb,Solve for x: 5x +5 = 45,Solve for x: 5x +5 = 45,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a326a85d72:stem
it-CH,a9e0d4a1e638b5abba3af9aa4dd8fa9f157b8ab885eca7d860b53243ad50aebd,Solve for x: 5x +5 = 5,Solve for x: 5x +5 = 5,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_9fbd3b7ea3:stem
it-CH,d5d2c5010fa0fd6b26876a589f132c0cfacbd3493bd3061562ba69e7b449e731,Solve for x: 5x +5 = 50,Solve for x: 5x +5 = 50,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_7d2c7490df:stem
it-CH,36209acd545d32332a888825844918035f31e7ba9776fc3b756c92261a9f736c,Solve for x: 5x +5 = 55,Solve for x: 5x +5 = 55,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_26657c9fa2:stem
it-CH,1f701bf1b069e075b15ffa75b62c502e274607f8166eba6a3e8ac4a89a6bb8ad,Solve for x: 5x +5 = 60,Solve for x: 5x +5 = 60,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_25a9fbbca2:stem
it-CH,906f7455724bcf50d71e87034012792982f0eddfe78d9a08e38d1f032fbbba4c,Solve for x: 5x +6 = -14,Solve for x: 5x +6 = -14,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_5b5962c04a:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_8e9c0bfdd0:stem
it-CH,189a5a47b6ac294a8c583adda275fdafeb6be59778954aafb6b529099a21baac,Solve for x: 5x +6 = -9,Solve for x: 5x +6 = -9,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_78f818dfc9:stem
it-CH,ed6107fbce9886111ca0eebee01bba66a0bb61906c1d40c31f5494202841d993,Solve for x: 5x +6 = 26,Solve for x: 5x +6 = 26,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_0b9b81bb5b:stem
it-CH,a91b44a08e7b73ac8534e15dcc378c257c050b092106b148cdcf603256be9749,Solve for x: 5x +6 = 6,Solve for x: 5x +6 = 6,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a49f737aa7:stem
it-CH,6e8ab9b8cd750002868296b536ab967b14d3b52abc44702bf60aaf5a2187348c,Solve for x: 5x +7 = -13,Solve for x: 5x +7 = -13,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_9e4a5d121b:stem
it-CH,036178530d6846935f7db0562c1a6e573fdc74206f918f53d9705c205bae012c,Solve for x: 5x +7 = -28,Solve for x: 5x +7 = -28,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_87313dec19:stem
it-CH,9393acf6322ed80dde6ac44201f17bb15d33f625af6c91ef0a03ad438728cf93,Solve for x: 5x +7 = -3,Solve for x: 5x +7 = -3,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a07f2e6ddc:stem
it-CH,d000ad5e89e09c4a0bddeb0e15e054666cdcf23f2a70ecf524689d7cbaff5e39,Solve for x: 5x +7 = 17,Solve for x: 5x +7 = 17,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_1c797a33e0:stem
it-CH,f5008c3b9e9e7813cb1e79beebd477c0eee34ec16a15a4f85b0220b2c4f487ab,Solve for x: 5x +7 = 2,Solve for x: 5x +7 = 2,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_ce8e8abcdb:stem
it-CH,d6c95352b03dce85dbf316954cb3de7c23b27ca1567ccf0a83500cee1bf92137,Solve for x: 5x +7 = 32,Solve for x: 5x +7 = 32,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_121406d40c:stem
it-CH,8cdc33a81944998fa70d7a78977993d2eff491d3a70eedb2bb73de4d4dc40226,Solve for x: 5x +7 = 52,Solve for x: 5x +7 = 52,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_34c42e633a:stem
it-CH,f14f257cac0f1ac5599b39e654bbe6a66c80de1a5e9b5b5039ad965be02397f6,Solve for x: 5x +8 = -7,Solve for x: 5x +8 = -7,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_ebebf708e5:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_9d8dc58bb4:stem
it-CH,9b708b5d0d389202d137a782e9aeb967e2c283dfaa5e9b9077368eb2013b22ab,Solve for x: 5x +8 = 23,Solve for x: 5x +8 = 23,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fce27d8675:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_8f02b1ba9e:stem
it-CH,30037b74ddba787642159f8823b5e5788bde74d86a79175cf4cbfece3508668b,Solve for x: 5x +8 = 28,Solve for x: 5x +8 = 28,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_be79b16902:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_732243ec1a:stem
it-CH,bd0d9d82e5cc3566ddb564f0fb6a2772ec79545eba512435432dbef0ba6697b4,Solve for x: 5x +8 = 3,Solve for x: 5x +8 = 3,3,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_aff2ea560b:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a713496845:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_a0313a2fc2:stem
it-CH,70034fe8faacbea7e3eada5a8bfdf0f7ce71e00486eddfd40de0d0f1370c1659,Solve for x: 5x +8 = 38,Solve for x: 5x +8 = 38,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_f613a35657:stem
it-CH,897edd067661ff024139e0787aa513c36492df7b837a6e81f7d8a7123f0aad5d,Solve for x: 5x +8 = 43,Solve for x: 5x +8 = 43,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_582af7bb32:stem
it-CH,2cdc1094b912af5f4207f98c33c8e2dabb8bc5316dd5557e17b72414e94518b2,Solve for x: 5x +8 = 8,Solve for x: 5x +8 = 8,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_4179737fd7:stem
it-CH,997f5ead4eb2e7b75f233e8c2251dc0292a9e968fbfdfd9b619a27936e637c9b,Solve for x: 5x +9 = -26,Solve for x: 5x +9 = -26,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_fcbc35bcbf:stem
it-CH,6f0f719db7f956ac90138f31a57fcca940fcf1e1804b2892e5963975ccbbc9c1,Solve for x: 5x +9 = 14,Solve for x: 5x +9 = 14,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_711aa4c2a6:stem
it-CH,ab0089af697f7952ca8dc9af9c6e1b4bd904978bd31241c607250ec7a600226f,Solve for x: 5x +9 = 19,Solve for x: 5x +9 = 19,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_997d4d5439:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_47648165ef:stem
it-CH,7aa1fec14dfb257459fb5207aff4460cb67ffd1dcad59085de8f148349039912,Solve for x: 5x +9 = 24,Solve for x: 5x +9 = 24,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_d59593acac:stem
it-CH,6c163d773a79dba67b6ff41909c8012036f2a065e8dd2ec32d0088c1fba5fbba,Solve for x: 5x +9 = 59,Solve for x: 5x +9 = 59,2,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_e009f7e5db:stem | KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_0a3014bd34:stem
it-CH,8d2055fa7e334c36481166fbe4407f16f732260b96b5f9d1e6b99555f832ed3c,Solve for x: 5x +9 = 64,Solve for x: 5x +9 = 64,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_658c89894e:stem
it-CH,f3e508cd5f8239547f241fd945d2d29cfbb3641fdd00da1b949a35bd3c32b3e6,Solve for x: 5x +9 = 69,Solve for x: 5x +9 = 69,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_1e405d409e:stem
it-CH,baa53a2e24c2abce6369893bd751bba73210eb87cbbf6e6e60199ecb20f0d8fe,Solve for x: 5x +9 = 9,Solve for x: 5x +9 = 9,1,KS3_bank_ok_10000.jsonl:ks3_linear_equations_basic_1f22c61dc1:stem
it-CH,34ef13afe960535cd0d551e598c528976abc04411cd3d00c9cdf3513a71db3f5,Solve for x: 5x - 1 = -16,Solve for x: 5x - 1 = -16,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_c6a4a0d5fc:question
it-CH,34d38dc70a9e8f25bb356007239662558276a71e5e6b2e1f094fcd0c19c856a7,Solve for x: 5x - 1 = -29 - 2x,Solve for x: 5x - 1 = -29 - 2x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_e33173809c:question
it-CH,139a9e6148090fc53dace62fca7917db7e2b8b1fe0042f28dc05c04415a45582,Solve for x: 5x - 1 = 44 - 4x,Solve for x: 5x - 1 = 44 - 4x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_41c6188174:question
it-CH,441bbb47841eb1227f74215f217bc774edfc760b577c0ca0148b04a80d02b13c,Solve for x: 5x - 1 = 49 - 5x,Solve for x: 5x - 1 = 49 - 5x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_47341c702d:question
it-CH,4e0c7c775697ab12fc1b2716cb7a0b544c247aa76a84a3eee8e967d0fd390fb3,Solve for x: 5x - 1 = 9,Solve for x: 5x - 1 = 9,1,KS4_merged_deduped.jsonl:ks4_linear_solve_2909:question
it-CH,be87092e967a006ba66260a1e81a3fce72a2edda07073a01cc7d5a7c86e1ff99,Solve for x: 5x - 10 = -5,Solve for x: 5x - 10 = -5,1,KS4_merged_deduped.jsonl:ks4_linear_solve_175:question
it-CH,619b555d47684855e33aa24cb8f250b547bfe0d4436479b186c801059f9ce2f1,Solve for x: 5x - 10 = 25,Solve for x: 5x - 10 = 25,1,KS4_merged_deduped.jsonl:ks4_linear_solve_2679:question
it-CH,a8bc39affdaf7db6c1a59cbca33d9d8b4783e51ba6e4f4c0c53e0809fb8fe2ff,Solve for x: 5x - 10 = 4 + 3x,Solve for x: 5x - 10 = 4 + 3x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_b9fd07fb10:question
it-CH,ac01e7f0b247e5e3b0df9fc7e0e859fb853ce49d32d45c80844da0ccbd59c2dc,Solve for x: 5x - 11 = -19 - 3x,Solve for x: 5x - 11 = -19 - 3x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_cfd306b8e3:question
it-CH,429c6e36c3cf523316438c075d6568bc4331e80b0904b9d27aff1f0a626db402,Solve for x: 5x - 11 = -4 - 2x,Solve for x: 5x - 11 = -4 - 2x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_f3f4b66f87:question
it-CH,cca0bdea6252a0646346778259789ec1891ac5b31e3d72fa559a2e84a5ace589,Solve for x: 5x - 11 = -41,Solve for x: 5x - 11 = -41,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_2eabb11515:question
it-CH,0eee6a7c0a8672f86aed69b0b2e0210483de55b39a7b1eaf0755e5b826dc5847,Solve for x: 5x - 11 = -5 - 1x,Solve for x: 5x - 11 = -5 - 1x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_d244fb977e:question
it-CH,e8dd3b075b0a6642fe8e3a715619ebdbd94f5136c2a5a28e905c4bfa05e1875d,Solve for x: 5x - 11 = 34,Solve for x: 5x - 11 = 34,1,KS4_merged_deduped.jsonl:ks4_linear_solve_4081:question
it-CH,af0ee40406b43d2fa3f547cc1d4015a925b337d0c22a8f4dabd10cf0820ee6e3,Solve for x: 5x - 11 = 43 - 1x,Solve for x: 5x - 11 = 43 - 1x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_c14e828711:question
it-CH,b88f68e48e510d7f28d76fbe77fd0357b97dd4be9b3fd91e6edca68b27e7a02d,Solve for x: 5x - 11 = 55 - 6x,Solve for x: 5x - 11 = 55 - 6x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_2e587bb41c:question
it-CH,9c48ff44c302080f7a0760188cb8b2748584bce11258dffd3471fa91d9470b48,Solve for x: 5x - 11 = 89 - 5x,Solve for x: 5x - 11 = 89 - 5x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_57f4428fee:question
it-CH,99a1ce795168f3281c0fb8f2b3fe60f10b98b566680a33f53070d13c37979bbb,Solve for x: 5x - 12 = -27,Solve for x: 5x - 12 = -27,1,KS4_merged_deduped.jsonl:ks4_linear_solve_3347:question
it-CH,9f87cdea3700cb94768cbb3e452d5af66e97ce0d6ce859c1d12d114121f2f718,Solve for x: 5x - 12 = -48 - 4x,Solve for x: 5x - 12 = -48 - 4x,1,KS4_merged_deduped.jsonl:ks4_linear_equations_hard_c334bae5c5:question
it-CH,75ebdf1cf8a0435afd129e0a378760fefc274ff1aaed50908d72c2b8d183674a,Solve for x: 5x - 12 = -57,Solve for x: 5x - 12 = -57,1,KS4_merged_deduped.jsonl:ks4_linear_solve_2753:question
